66600	229	11	0.0001584533
66700	228	11	0.0001561617
66800	228	10	0.0001538701
66900	228	10	0.0001515785
67000	227	10	0.0001492869
67100	227	10	0.0001469953
67200	227	10	0.0001447036
67300	227	10	0.000142412
67400	226	9	0.0001401204
67500	226	9	0.0001378288
67600	226	9	0.0001355372
67700	226	9	0.0001332456
67800	225	9	0.0001309539
67900	225	9	0.0001286623
68000	225	8	0.0001263707
68100	224	8	0.0001240791
68200	224	8	0.0001217875
68300	224	8	0.0001194959
68400	224	8	0.0001172042
68500	223	8	0.0001149126
68600	223	7	0.000112621
68700	223	7	0.0001103294
68800	222	7	0.0001080378
68900	222	7	0.0001057462
69000	222	7	0.0001034545
69100	222	7	0.0001011629
69200	221	6	9.88713131313129E-05
69300	221	6	9.65796969696968E-05
69400	221	6	9.42880808080806E-05
69500	221	6	9.19964646464644E-05
69600	220	6	8.97048484848483E-05
69700	220	6	8.74132323232321E-05
69800	220	5	8.51216161616159E-05
69900	219	5	0.00008283
70000	219	5	0.00008283
70100	219	5	8.21862999999998E-05
70200	219	5	8.15425999999998E-05
70300	219	5	8.08988999999998E-05
70400	219	5	8.02551999999998E-05
70500	218	5	7.96114999999998E-05
70600	218	5	7.89677999999998E-05
70700	218	5	7.83240999999998E-05
70800	218	5	7.76803999999998E-05
70900	218	5	7.70366999999998E-05
71000	217	5	0.000076393
71100	217	5	7.57492999999998E-05
71200	217	5	7.51055999999998E-05
71300	217	5	7.44618999999998E-05
71400	216	5	7.38181999999999E-05
71500	216	5	7.31744999999999E-05
71600	216	5	7.25307999999998E-05
71700	216	5	7.18870999999999E-05
71800	216	4	7.12433999999999E-05
71900	215	4	7.05996999999999E-05
72000	215	4	0.000069956
72100	215	4	6.93122999999999E-05
72200	215	4	6.86685999999999E-05
72300	215	4	6.80248999999999E-05
72400	214	4	6.73811999999999E-05
72500	214	4	6.67374999999999E-05
72600	214	4	6.60937999999999E-05
72700	214	4	6.54500999999999E-05
72800	214	4	6.48063999999999E-05
72900	213	4	6.41626999999999E-05
73000	213	4	0.000063519
73100	213	4	6.28752999999999E-05
73200	213	4	6.22315999999999E-05
73300	213	4	6.15878999999999E-05
73400	212	4	6.09441999999999E-05
73500	212	4	6.03004999999999E-05
73600	212	4	5.96567999999999E-05
73700	212	4	5.90130999999999E-05
73800	211	4	5.83693999999999E-05
73900	211	4	5.77256999999999E-05
74000	211	4	0.000057082
74100	211	4	5.64382999999999E-05
74200	211	3	5.57945999999999E-05
74300	210	3	5.51508999999999E-05
74400	210	3	5.45071999999999E-05
74500	210	3	5.38634999999999E-05
74600	210	3	5.32197999999999E-05
74700	210	3	5.25760999999999E-05
74800	209	3	5.19323999999999E-05
74900	209	3	5.12886999999999E-05
75000	209	3	0.000050645
75100	209	3	5.00012999999999E-05
75200	209	3	4.93575999999999E-05
75300	208	3	4.87138999999999E-05
75400	208	3	4.80701999999999E-05
75500	208	3	4.74264999999999E-05
75600	208	3	4.67827999999999E-05
75700	207	3	4.61390999999999E-05
75800	207	3	4.54953999999999E-05
75900	207	3	4.48516999999999E-05
76000	207	3	0.000044208
76100	207	3	4.35642999999999E-05
76200	206	3	4.29205999999999E-05
76300	206	3	4.22768999999999E-05
76400	206	3	4.16331999999999E-05
76500	206	3	4.09894999999999E-05
76600	206	2	4.03457999999999E-05
76700	205	2	3.97020999999999E-05
76800	205	2	3.90583999999999E-05
76900	205	2	3.84146999999999E-05
77000	205	2	0.000037771
77100	205	2	3.71272999999999E-05
77200	204	2	3.64835999999999E-05
77300	204	2	3.58398999999998E-05
77400	204	2	3.51961999999998E-05
77500	204	2	3.45524999999998E-05
77600	203	2	3.39087999999998E-05
77700	203	2	3.32650999999998E-05
77800	203	2	3.26213999999998E-05
77900	203	2	3.19776999999998E-05
78000	203	2	0.000031334
78100	202	2	3.06902999999998E-05
78200	202	2	3.00465999999998E-05
78300	202	2	2.94028999999998E-05
78400	202	2	2.87591999999998E-05
78500	202	2	2.81154999999998E-05
78600	201	2	2.74717999999998E-05
78700	201	2	2.68280999999998E-05
78800	201	2	2.61843999999998E-05
78900	201	2	2.55406999999998E-05
79000	201	2	0.000024897
79100	200	1	2.42532999999998E-05
79200	200	1	2.36095999999999E-05
79300	200	1	2.29658999999999E-05
79400	200	1	2.23221999999999E-05
79500	199	1	2.16784999999999E-05
79600	199	1	2.10347999999999E-05
79700	199	1	2.03910999999999E-05
79800	199	1	1.97473999999999E-05
79900	199	1	1.91036999999999E-05
80000	198	1	0.00001846
